symbol,date,open,high,low,close,volume,change,changePercent,vwap
^N225,2010-09-28,9547.03,9553.91,9471.35,9495.76,97500000,-51.27,-0.53703,9517.0125
^N225,2010-09-29,9530.05,9600.93,9502.34,9559.38,134700000,29.33,0.30776,9548.175
^N225,2010-09-30,9554.83,9566.84,9369.35,9369.35,145800000,-185.48,-1.94,9465.0925
^N225,2010-10-01,9440.52,9470.36,9358.62,9404.23,163200000,-36.29,-0.38441,9418.4325
^N225,2010-10-04,9410.92,9508.36,9358.82,9381.06,161200000,-29.86,-0.31729,9414.79
^N225,2010-10-05,9337.43,9538.35,9332.19,9518.76,193800000,181.33,1.94,9431.6825
^N225,2010-10-06,9588.47,9693.74,9567.0,9691.43,234300000,102.96,1.07,9635.16
^N225,2010-10-07,9661.09,9716.92,9649.17,9684.81,171200000,23.72,0.24552,9677.9975
^N225,2010-10-08,9675.59,9675.59,9588.88,9588.88,147900000,-86.71,-0.89617,9632.235
^N225,2010-10-12,9648.59,9650.2,9387.73,9388.64,140700000,-259.95,-2.69,9518.79
^N225,2010-10-13,9473.78,9510.19,9393.52,9403.51,144000000,-70.27,-0.74173,9445.25
^N225,2010-10-14,9515.17,9614.44,9481.51,9583.51,171000000,68.34,0.71822,9548.6575
^N225,2010-10-15,9551.21,9553.57,9478.64,9500.25,143800000,-50.96,-0.53354,9520.9175
^N225,2010-10-18,9517.68,9564.85,9471.48,9498.49,104800000,-19.19,-0.20162,9513.125
^N225,2010-10-19,9490.09,9575.14,9489.68,9539.45,118500000,49.36,0.52012,9523.59
^N225,2010-10-20,9399.65,9402.05,9316.97,9381.6,138400000,-18.05,-0.19203,9375.0675
^N225,2010-10-21,9443.95,9479.25,9326.78,9376.48,131500000,-67.47,-0.71443,9406.615
^N225,2010-10-22,9404.09,9457.62,9390.14,9426.71,108500000,22.62,0.24053,9419.64
^N225,2010-10-25,9424.44,9460.7,9392.68,9401.16,98000000,-23.28,-0.24702,9419.745
^N225,2010-10-26,9386.55,9455.04,9362.13,9377.38,107300000,-9.17,-0.09769298,9395.275
^N225,2010-10-27,9436.01,9453.79,9329.86,9387.03,130200000,-48.98,-0.51908,9401.6725
^N225,2010-10-28,9368.61,9413.68,9350.44,9366.03,146800000,-2.58,-0.02753877,9374.69
^N225,2010-10-29,9327.25,9337.92,9179.15,9202.45,166900000,-124.8,-1.34,9261.6925
^N225,2010-11-01,9166.85,9258.32,9134.47,9154.72,125400000,-12.13,-0.13232,9178.59
^N225,2010-11-02,9140.28,9172.03,9123.62,9159.98,115200000,19.7,0.21553,9148.9775
^N225,2010-11-04,9282.79,9377.76,9276.71,9358.78,133100000,75.99,0.81861,9324.01
^N225,2010-11-05,9500.6,9680.68,9497.45,9625.99,160900000,125.39,1.32,9576.18
^N225,2010-11-08,9699.79,9737.01,9677.87,9732.92,118200000,33.13,0.34155,9711.8975
^N225,2010-11-09,9667.44,9726.6,9659.86,9694.49,122100000,27.05,0.27981,9687.0975
^N225,2010-11-10,9748.61,9842.9,9747.03,9830.52,168800000,81.91,0.84022,9792.265
^N225,2010-11-11,9878.11,9885.37,9834.82,9861.46,139600000,-16.65,-0.16855,9864.94
^N225,2010-11-12,9810.3,9851.42,9724.81,9724.81,129400000,-85.49,-0.87143,9777.835
^N225,2010-11-15,9782.11,9830.59,9744.99,9827.51,128500000,45.4,0.46411,9796.3
^N225,2010-11-16,9892.82,9908.3,9774.12,9797.1,133300000,-95.72,-0.96757,9843.085
^N225,2010-11-17,9693.21,9817.37,9693.21,9811.66,112600000,118.45,1.22,9753.8625
^N225,2010-11-18,9820.6,10013.63,9798.56,10013.63,188900000,193.03,1.97,9911.605
^N225,2010-11-19,10124.84,10130.23,10019.08,10022.39,160800000,-102.45,-1.01,10074.135
^N225,2010-11-22,10133.48,10157.97,10091.99,10115.19,121800000,-18.29,-0.18049,10124.6575
^N225,2010-11-24,9942.54,10064.31,9904.92,10030.11,150100000,87.57,0.88076,9985.47
^N225,2010-11-25,10117.85,10123.27,10038.79,10079.76,133800000,-38.09,-0.37646,10089.9175
^N225,2010-11-26,10078.09,10134.64,10039.56,10039.56,115800000,-38.53,-0.38231,10072.9625
^N225,2010-11-29,10075.66,10149.94,10044.01,10125.99,124800000,50.33,0.49952,10098.9
^N225,2010-11-30,10070.31,10101.42,9937.04,9937.04,153300000,-133.27,-1.32,10011.4525
^N225,2010-12-01,9939.8,9988.05,9918.55,9988.05,122600000,48.25,0.48542,9958.6125
^N225,2010-12-02,10151.15,10187.59,10143.08,10168.52,131400000,17.37,0.17111,10162.585
^N225,2010-12-03,10231.78,10254.0,10154.99,10178.32,107700000,-53.46,-0.52249,10204.7725
^N225,2010-12-06,10175.23,10179.82,10143.58,10167.23,95300000,-8.0,-0.0786223,10166.465
^N225,2010-12-07,10152.91992,10167.09961,10094.41016,10141.09961,114800000,-11.82031,-0.11642279354912805,10134.20312
^N225,2010-12-08,10200.16,10258.9,10184.32,10232.33,126600000,32.17,0.31539,10218.9275
^N225,2010-12-09,10277.87,10298.25,10240.11,10285.88,153400000,8.01,0.07793444,10275.5275
^N225,2010-12-10,10373.7,10373.7,10194.27,10211.95,240700000,-161.75,-1.56,10288.405
^N225,2010-12-13,10212.52,10293.89,10199.73,10293.89,145300000,81.37,0.79677,10250.0075
^N225,2010-12-14,10272.7,10319.24,10267.22,10316.77,170500000,44.07,0.429,10293.9825
^N225,2010-12-15,10338.14,10340.69,10282.85,10309.78,137400000,-28.36,-0.27432,10317.865
^N225,2010-12-16,10297.55,10347.39,10282.54,10311.29,140800000,13.74,0.13343,10309.6925
^N225,2010-12-17,10307.17,10327.42,10280.8,10303.83,140400000,-3.34,-0.03240463,10304.805
^N225,2010-12-20,10296.55,10301.15,10182.74,10216.41,113600000,-80.14,-0.77832,10249.2125
^N225,2010-12-21,10277.14,10372.51,10266.29,10370.53,113300000,93.39,0.90872,10321.6175
^N225,2010-12-22,10348.48,10394.22,10327.6,10346.48,142100000,-2.0,-0.01932651,10354.195
^N225,2010-12-24,10275.97,10290.89,10264.06,10279.19,86200000,3.22,0.03133524,10277.5275
^N225,2010-12-27,10292.84,10376.91,10292.84,10355.99,83100000,63.15,0.61353,10329.645
^N225,2010-12-28,10330.01,10340.84,10292.63,10292.63,77900000,-37.38,-0.36186,10314.0275
^N225,2010-12-29,10282.84,10344.54,10276.61,10344.54,87600000,61.7,0.60003,10312.1325
^N225,2010-12-30,10303.13,10315.47,10209.93,10228.92,107800000,-74.21,-0.72027,10264.3625
^N225,2011-01-04,10352.19,10409.17,10321.28,10398.1,114100000,45.91,0.44348,10370.185
^N225,2011-01-05,10387.95,10413.45,10358.01,10380.77,114600000,-7.18,-0.06911855,10385.045
^N225,2011-01-06,10477.52,10530.11,10477.52,10529.76,166000000,52.24,0.49859,10503.7275
^N225,2011-01-07,10506.72,10550.71,10503.02,10541.04,161800000,34.32,0.32665,10525.3725
^N225,2011-01-11,10484.62,10538.39,10476.29,10510.68,138500000,26.06,0.24855,10502.495
^N225,2011-01-12,10562.28,10576.51,10502.96,10512.8,170700000,-49.48,-0.46846,10538.6375
