symbol,date,open,high,low,close,volume,change,changePercent,vwap
^HSI,1995-02-28,8170.0,8339.0,8168.0,8327.0,0,157.0,1.92,8251.0
^HSI,1995-03-01,8337.0,8369.0,8225.0,8296.0,0,-41.0,-0.49178,8306.75
^HSI,1995-03-02,8308.0,8348.0,8233.0,8253.0,0,-55.0,-0.66201,8285.5
^HSI,1995-03-03,8224.0,8224.0,8115.0,8185.0,0,-39.0,-0.47422,8187.0
^HSI,1995-03-06,8175.0,8175.0,8079.0,8093.0,0,-82.0,-1.0,8130.5
^HSI,1995-03-07,8065.0,8159.0,8060.0,8138.0,0,73.0,0.90515,8105.5
^HSI,1995-03-08,8068.0,8068.0,7905.0,7929.0,0,-139.0,-1.72,7992.5
^HSI,1995-03-09,7983.0,8076.0,7973.0,8076.0,0,93.0,1.16,8027.0
^HSI,1995-03-10,8076.0,8076.0,7936.0,7949.0,0,-127.0,-1.57,8009.25
^HSI,1995-03-13,8021.0,8123.0,8021.0,8111.0,0,90.0,1.12,8069.0
^HSI,1995-03-14,8099.0,8109.0,8040.0,8094.0,0,-5.0,-0.06173602,8085.5
^HSI,1995-03-15,8156.0,8380.0,8156.0,8365.0,0,209.0,2.56,8264.25
^HSI,1995-03-16,8355.0,8406.0,8316.0,8347.0,0,-8.0,-0.09575105,8356.0
^HSI,1995-03-17,8428.0,8563.0,8428.0,8534.0,0,106.0,1.26,8488.25
^HSI,1995-03-20,8528.0,8594.0,8501.0,8594.0,0,66.0,0.77392,8554.25
^HSI,1995-03-21,8622.0,8659.0,8540.0,8580.0,0,-42.0,-0.48713,8600.25
^HSI,1995-03-22,8569.0,8569.0,8462.0,8509.0,0,-60.0,-0.7002,8527.25
^HSI,1995-03-23,8504.0,8509.0,8435.0,8467.0,0,-37.0,-0.43509,8478.75
^HSI,1995-03-24,8462.0,8489.0,8416.0,8484.0,0,22.0,0.25999,8462.75
^HSI,1995-03-27,8574.0,8715.0,8574.0,8687.0,0,113.0,1.32,8637.5
^HSI,1995-03-28,8699.0,8849.0,8664.0,8827.0,0,128.0,1.47,8759.75
^HSI,1995-03-29,8795.0,8795.0,8698.0,8732.0,0,-63.0,-0.71632,8755.0
^HSI,1995-03-30,8748.0,8751.0,8670.0,8676.0,0,-72.0,-0.82305,8711.25
^HSI,1995-03-31,8718.0,8743.0,8577.0,8587.0,0,-131.0,-1.5,8656.25
^HSI,1995-04-03,8514.0,8514.0,8362.0,8400.0,0,-114.0,-1.34,8447.5
^HSI,1995-04-04,8428.0,8502.0,8401.0,8491.0,0,63.0,0.74751,8455.5
^HSI,1995-04-06,8526.0,8553.0,8413.0,8418.0,0,-108.0,-1.27,8477.5
^HSI,1995-04-07,8426.0,8483.0,8389.0,8470.0,0,44.0,0.52219,8442.0
^HSI,1995-04-10,8471.0,8501.0,8422.0,8469.0,0,-2.0,-0.02360996,8465.75
^HSI,1995-04-11,8470.0,8537.0,8462.0,8514.0,0,44.0,0.51948,8495.75
^HSI,1995-04-12,8514.0,8517.0,8454.0,8509.0,0,-5.0,-0.0587268,8498.5
^HSI,1995-04-13,8532.0,8662.0,8532.0,8661.0,0,129.0,1.51,8596.75
^HSI,1995-04-18,8662.0,8697.0,8628.0,8644.0,0,-18.0,-0.2078,8657.75
^HSI,1995-04-19,8629.0,8629.0,8557.0,8581.0,0,-48.0,-0.55626,8599.0
^HSI,1995-04-20,8590.0,8676.0,8590.0,8631.0,0,41.0,0.4773,8621.75
^HSI,1995-04-21,8640.0,8670.0,8602.0,8645.0,0,5.0,0.05787037,8639.25
^HSI,1995-04-24,8658.0,8695.0,8593.0,8625.0,0,-33.0,-0.38115,8642.75
^HSI,1995-04-25,8633.0,8633.0,8501.0,8505.0,0,-128.0,-1.48,8568.0
^HSI,1995-04-26,8489.0,8489.0,8188.0,8285.0,0,-204.0,-2.4,8362.75
^HSI,1995-04-27,8271.0,8355.0,8218.0,8312.0,0,41.0,0.49571,8289.0
^HSI,1995-04-28,8312.0,8364.0,8236.0,8361.0,0,49.0,0.58951,8318.25
^HSI,1995-05-01,8351.0,8351.0,8215.0,8226.0,0,-125.0,-1.5,8285.75
^HSI,1995-05-02,8225.0,8252.0,8095.0,8212.0,0,-13.0,-0.15805,8196.0
^HSI,1995-05-03,8229.4,8317.0,8229.4,8299.7,0,70.3,0.85425,8268.875
^HSI,1995-05-04,8317.0,8370.0,8317.0,8319.0,0,2.0,0.02404713,8330.75
^HSI,1995-05-05,8307.0,8340.0,8224.0,8332.0,0,25.0,0.30095,8300.75
^HSI,1995-05-08,8321.0,8489.0,8316.0,8488.0,0,167.0,2.01,8403.5
^HSI,1995-05-09,8521.0,8590.0,8497.0,8574.0,0,53.0,0.62199,8545.5
^HSI,1995-05-10,8604.0,8807.0,8604.0,8796.0,0,192.0,2.23,8702.75
^HSI,1995-05-11,8858.0,9025.0,8858.0,9025.0,0,167.0,1.89,8941.5
^HSI,1995-05-12,9068.0,9299.0,9065.0,9217.0,0,149.0,1.64,9162.25
^HSI,1995-05-15,9216.0,9276.0,9080.0,9189.0,0,-27.0,-0.29297,9190.25
^HSI,1995-05-16,9176.0,9317.0,9161.0,9162.0,0,-14.0,-0.15257,9204.0
^HSI,1995-05-17,9146.0,9194.0,9079.0,9170.0,0,24.0,0.26241,9147.25
^HSI,1995-05-18,9146.0,9146.0,9069.0,9115.0,0,-31.0,-0.33895,9119.0
^HSI,1995-05-19,9002.0,9023.0,8891.0,9013.0,0,11.0,0.1222,8982.25
^HSI,1995-05-22,9014.0,9060.0,8987.0,9058.0,0,44.0,0.48813,9029.75
^HSI,1995-05-23,9112.0,9334.0,9112.0,9302.0,0,190.0,2.09,9215.0
^HSI,1995-05-24,9344.0,9404.0,9257.0,9258.0,0,-86.0,-0.92038,9315.75
^HSI,1995-05-25,9259.0,9408.0,9243.0,9390.0,0,131.0,1.41,9325.0
^HSI,1995-05-26,9387.0,9387.0,9301.0,9329.0,0,-58.0,-0.61788,9351.0
^HSI,1995-05-29,9302.0,9316.0,9174.0,9316.0,0,14.0,0.15051,9277.0
^HSI,1995-05-30,9317.0,9324.0,9237.0,9245.0,0,-72.0,-0.77278,9280.75
^HSI,1995-05-31,9248.0,9448.0,9248.0,9407.0,0,159.0,1.72,9337.75
^HSI,1995-06-01,9546.0,9625.0,9546.0,9559.0,0,13.0,0.13618,9569.0
^HSI,1995-06-05,9561.0,9676.0,9549.0,9570.0,0,9.0,0.09413241,9589.0
^HSI,1995-06-06,9608.0,9657.0,9485.0,9497.0,0,-111.0,-1.16,9561.75
^HSI,1995-06-07,9494.0,9494.0,9347.0,9382.0,0,-112.0,-1.18,9429.25
^HSI,1995-06-08,9305.0,9312.0,9194.0,9292.0,0,-13.0,-0.13971,9275.75
^HSI,1995-06-09,9300.0,9305.0,9216.0,9267.0,0,-33.0,-0.35484,9272.0
^HSI,1995-06-12,9221.0,9221.0,9065.0,9121.0,0,-100.0,-1.08,9157.0
^HSI,1995-06-13,9132.0,9201.0,9103.0,9103.0,0,-29.0,-0.31756,9134.75
^HSI,1995-06-14,9185.0,9364.0,9185.0,9364.0,0,179.0,1.95,9274.5
^HSI,1995-06-15,9354.0,9354.0,9252.0,9262.0,0,-92.0,-0.98354,9305.5
^HSI,1995-06-16,9264.0,9367.0,9260.0,9313.0,0,49.0,0.52893,9301.0
^HSI,1995-06-20,9362.0,9414.0,9273.0,9278.0,0,-84.0,-0.89724,9331.75
^HSI,1995-06-21,9261.0,9285.0,9232.0,9243.0,0,-18.0,-0.19436,9255.25
^HSI,1995-06-22,9243.0,9243.0,9123.0,9158.0,0,-85.0,-0.91961,9191.75
^HSI,1995-06-23,9204.0,9263.0,9204.0,9224.0,0,20.0,0.2173,9223.75
^HSI,1995-06-26,9223.0,9223.0,9156.0,9201.0,0,-22.0,-0.23853,9200.75
^HSI,1995-06-27,9159.0,9206.0,9105.0,9199.0,0,40.0,0.43673,9167.25
^HSI,1995-06-28,9199.0,9213.0,9143.0,9151.0,0,-48.0,-0.5218,9176.5
^HSI,1995-06-29,9153.0,9215.0,9153.0,9200.0,0,47.0,0.51349,9180.25
^HSI,1995-06-30,9192.0,9237.0,9166.0,9206.0,0,14.0,0.15231,9200.25
^HSI,1995-07-03,9208.0,9213.0,9110.0,9138.0,0,-70.0,-0.76021,9167.25
^HSI,1995-07-04,9143.0,9184.0,9134.0,9182.0,0,39.0,0.42656,9160.75
^HSI,1995-07-05,9190.0,9410.0,9190.0,9407.0,0,217.0,2.36,9299.25
^HSI,1995-07-06,9446.0,9519.0,9342.0,9376.0,0,-70.0,-0.74105,9420.75
^HSI,1995-07-07,9461.0,9640.0,9461.0,9632.0,0,171.0,1.81,9548.5
^HSI,1995-07-10,9704.0,9772.0,9675.0,9727.0,0,23.0,0.23702,9719.5
^HSI,1995-07-11,9712.0,9732.0,9639.0,9669.0,0,-43.0,-0.44275,9688.0
^HSI,1995-07-12,9646.0,9699.0,9620.0,9639.0,0,-7.0,-0.07256894,9651.0
^HSI,1995-07-13,9701.0,9820.0,9701.0,9742.0,0,41.0,0.42264,9741.0
^HSI,1995-07-14,9722.0,9744.0,9691.0,9727.0,0,5.0,0.05142975,9721.0
^HSI,1995-07-17,9686.0,9686.0,9598.0,9633.0,0,-53.0,-0.54718,9650.75
^HSI,1995-07-18,9648.0,9679.0,9614.0,9616.0,0,-32.0,-0.33167,9639.25
^HSI,1995-07-19,9537.0,9537.0,9370.0,9418.0,0,-119.0,-1.25,9465.5
^HSI,1995-07-20,9359.0,9423.0,9240.0,9423.0,0,64.0,0.68383,9361.25
^HSI,1995-07-21,9432.0,9439.0,9374.0,9410.0,0,-22.0,-0.23325,9413.75
^HSI,1995-07-24,9386.0,9386.0,9248.0,9288.0,0,-98.0,-1.04,9327.0
^HSI,1995-07-25,9297.0,9413.0,9269.0,9359.0,0,62.0,0.66688,9334.5
^HSI,1995-07-26,9393.0,9454.0,9316.0,9354.0,0,-39.0,-0.4152,9379.25
^HSI,1995-07-27,9358.0,9391.0,9297.0,9361.0,0,3.0,0.03205813,9351.75
^HSI,1995-07-28,9371.0,9466.0,9371.0,9451.0,0,80.0,0.8537,9414.75
^HSI,1995-07-31,9435.0,9465.0,9434.0,9453.0,0,18.0,0.19078,9446.75
^HSI,1995-08-01,9436.0,9441.0,9356.0,9385.0,0,-51.0,-0.54048,9404.5
^HSI,1995-08-02,9360.0,9410.0,9286.0,9410.0,0,50.0,0.53419,9366.5
^HSI,1995-08-03,9423.0,9461.0,9379.0,9379.0,0,-44.0,-0.46694,9410.5
^HSI,1995-08-04,9371.0,9389.0,9341.0,9362.0,0,-9.0,-0.09604098,9365.75
^HSI,1995-08-07,9348.0,9350.0,9305.0,9318.0,0,-30.0,-0.32092,9330.25
^HSI,1995-08-08,9339.0,9402.0,9301.0,9303.0,0,-36.0,-0.38548,9336.25
^HSI,1995-08-09,9289.0,9312.0,9244.0,9301.0,0,12.0,0.12919,9286.5
^HSI,1995-08-10,9315.0,9331.0,9132.0,9142.0,0,-173.0,-1.86,9230.0
^HSI,1995-08-11,9113.0,9113.0,8952.0,9006.0,0,-107.0,-1.17,9046.0
^HSI,1995-08-14,8978.0,8989.0,8887.0,8924.0,0,-54.0,-0.60147,8944.5
^HSI,1995-08-15,8943.0,9003.0,8910.0,8931.0,0,-12.0,-0.13418,8946.75
^HSI,1995-08-16,8913.0,9054.0,8878.0,8985.0,0,72.0,0.80781,8957.5
^HSI,1995-08-17,8986.0,9033.0,8896.0,8896.0,0,-90.0,-1.0,8952.75
^HSI,1995-08-18,8882.0,8900.0,8815.0,8895.0,0,13.0,0.14636,8873.0
^HSI,1995-08-21,8914.0,8931.0,8774.0,8900.0,0,-14.0,-0.15706,8879.75
^HSI,1995-08-22,8913.0,8958.0,8907.0,8947.0,0,34.0,0.38147,8931.25
^HSI,1995-08-23,8953.0,9133.0,8953.0,9132.0,0,179.0,2.0,9042.75
^HSI,1995-08-24,9118.0,9118.0,9022.0,9058.0,0,-60.0,-0.65804,9079.0
^HSI,1995-08-25,9065.0,9104.0,9038.0,9080.0,0,15.0,0.16547,9071.75
^HSI,1995-08-29,9080.0,9198.0,9080.0,9152.0,0,72.0,0.79295,9127.5
^HSI,1995-08-30,9155.0,9211.0,9155.0,9197.0,0,42.0,0.45877,9179.5
^HSI,1995-08-31,9196.0,9197.0,9126.0,9179.0,0,-17.0,-0.18486,9174.5
^HSI,1995-09-01,9185.0,9214.0,9136.0,9196.0,0,11.0,0.11976,9182.75
^HSI,1995-09-04,9209.0,9282.0,9209.0,9252.0,0,43.0,0.46693,9238.0
^HSI,1995-09-05,9251.0,9252.0,9179.0,9222.0,0,-29.0,-0.31348,9226.0
^HSI,1995-09-06,9220.0,9275.0,9170.0,9194.0,0,-26.0,-0.282,9214.75
^HSI,1995-09-07,9200.0,9298.0,9164.0,9278.0,0,78.0,0.84783,9235.0
^HSI,1995-09-08,9282.0,9395.0,9262.0,9393.0,0,111.0,1.2,9333.0
^HSI,1995-09-11,9421.0,9492.0,9389.0,9438.0,0,17.0,0.18045,9435.0
^HSI,1995-09-12,9430.0,9470.0,9390.0,9434.0,0,4.0,0.04241782,9431.0
^HSI,1995-09-13,9482.0,9614.0,9482.0,9581.0,0,99.0,1.04,9539.75
^HSI,1995-09-14,9636.0,9724.0,9636.0,9680.0,0,44.0,0.45662,9669.0
^HSI,1995-09-15,9710.0,9797.0,9700.0,9797.0,0,87.0,0.89598,9751.0
^HSI,1995-09-18,9806.0,9834.0,9734.0,9770.0,0,-36.0,-0.36712,9786.0
^HSI,1995-09-19,9696.0,9696.0,9633.0,9646.0,0,-50.0,-0.51568,9667.75
^HSI,1995-09-20,9622.0,9684.0,9597.0,9630.0,0,8.0,0.0831428,9633.25
^HSI,1995-09-21,9637.0,9662.0,9530.0,9536.0,0,-101.0,-1.05,9591.25
^HSI,1995-09-22,9505.0,9569.0,9448.0,9541.0,0,36.0,0.37875,9515.75
^HSI,1995-09-25,9509.0,9509.0,9469.0,9497.0,0,-12.0,-0.1262,9496.0
^HSI,1995-09-26,9492.0,9583.0,9492.0,9583.0,0,91.0,0.9587,9537.5
^HSI,1995-09-27,9585.0,9659.0,9583.0,9650.0,0,65.0,0.67814,9619.25
^HSI,1995-09-28,9629.0,9674.0,9584.0,9600.0,0,-29.0,-0.30117,9621.75
^HSI,1995-09-29,9602.0,9646.0,9550.0,9646.0,0,44.0,0.45824,9611.0
^HSI,1995-10-02,9645.0,9763.0,9642.0,9724.0,0,79.0,0.81908,9693.5
^HSI,1995-10-03,9724.0,9815.0,9721.0,9805.0,0,81.0,0.83299,9766.25
^HSI,1995-10-04,9824.0,9948.0,9824.0,9939.0,0,115.0,1.17,9883.75
^HSI,1995-10-05,9948.0,9962.0,9875.0,9888.0,0,-60.0,-0.60314,9918.25
^HSI,1995-10-06,9900.0,9920.0,9832.0,9873.0,0,-27.0,-0.27273,9881.25
^HSI,1995-10-09,9864.0,9871.0,9815.0,9863.0,0,-1.0,-0.01013788,9853.25
^HSI,1995-10-10,9804.0,9804.0,9724.0,9730.0,0,-74.0,-0.75479,9765.5
^HSI,1995-10-11,9686.0,9756.0,9627.0,9635.0,0,-51.0,-0.52653,9676.0
^HSI,1995-10-12,9648.0,9710.0,9648.0,9685.0,0,37.0,0.3835,9672.75
^HSI,1995-10-13,9708.0,9883.0,9708.0,9883.0,0,175.0,1.8,9795.5
^HSI,1995-10-16,9982.0,10069.0,9982.0,10009.0,0,27.0,0.27049,10010.5
^HSI,1995-10-17,10005.0,10032.0,9945.0,10032.0,0,27.0,0.26987,10003.5
^HSI,1995-10-18,10045.0,10056.0,9957.0,9973.0,0,-72.0,-0.71677,10007.75
^HSI,1995-10-19,9964.0,10025.0,9937.0,9981.0,0,17.0,0.17061,9976.75
^HSI,1995-10-20,9994.0,10031.0,9875.0,9895.0,0,-99.0,-0.99059,9948.75
^HSI,1995-10-23,9883.0,9883.0,9796.0,9880.0,0,-3.0,-0.03035516,9860.5
^HSI,1995-10-24,9812.0,9826.0,9763.0,9775.0,0,-37.0,-0.37709,9794.0
^HSI,1995-10-25,9792.0,9860.0,9792.0,9841.0,0,49.0,0.50041,9821.25
^HSI,1995-10-26,9810.0,9810.0,9749.0,9774.0,0,-36.0,-0.36697,9785.75
^HSI,1995-10-27,9714.0,9719.0,9665.0,9680.0,0,-34.0,-0.35001,9694.5
^HSI,1995-10-30,9701.0,9810.0,9672.0,9672.0,0,-29.0,-0.29894,9713.75
^HSI,1995-10-31,9655.0,9787.0,9655.0,9782.0,0,127.0,1.32,9719.75
^HSI,1995-11-02,9789.0,9804.0,9731.0,9749.0,0,-40.0,-0.40862,9768.25
^HSI,1995-11-03,9781.0,9855.0,9781.0,9855.0,0,74.0,0.75657,9818.0
^HSI,1995-11-06,9856.0,9882.0,9733.0,9736.0,0,-120.0,-1.22,9801.75
^HSI,1995-11-07,9720.0,9759.0,9686.0,9732.0,0,12.0,0.12346,9724.25
^HSI,1995-11-08,9696.0,9696.0,9522.0,9562.0,0,-134.0,-1.38,9619.0
^HSI,1995-11-09,9609.0,9655.0,9480.0,9497.0,0,-112.0,-1.17,9560.25
^HSI,1995-11-10,9476.0,9484.0,9388.0,9411.0,0,-65.0,-0.68594,9439.75
^HSI,1995-11-13,9404.0,9470.0,9348.0,9385.0,0,-19.0,-0.20204,9401.75
^HSI,1995-11-14,9395.0,9438.0,9313.0,9407.0,0,12.0,0.12773,9388.25
^HSI,1995-11-15,9416.0,9471.0,9389.0,9431.0,0,15.0,0.1593,9426.75
^HSI,1995-11-16,9438.0,9505.0,9345.0,9367.0,0,-71.0,-0.75228,9413.75
^HSI,1995-11-17,9384.0,9414.0,9259.0,9287.0,0,-97.0,-1.03,9336.0
^HSI,1995-11-20,9298.0,9373.0,9269.0,9373.0,0,75.0,0.80663,9328.25
^HSI,1995-11-21,9388.0,9452.0,9310.0,9452.0,0,64.0,0.68172,9400.5
^HSI,1995-11-22,9483.0,9570.0,9479.0,9501.0,0,18.0,0.18981,9508.25
^HSI,1995-11-23,9535.0,9565.0,9482.0,9505.0,0,-30.0,-0.31463,9521.75
^HSI,1995-11-24,9494.0,9498.0,9432.0,9488.0,0,-6.0,-0.06319781,9478.0
^HSI,1995-11-27,9502.0,9553.0,9487.0,9523.0,0,21.0,0.22101,9516.25
^HSI,1995-11-28,9542.0,9628.0,9542.0,9623.0,0,81.0,0.84888,9583.75
^HSI,1995-11-29,9623.0,9648.0,9579.0,9617.0,0,-6.0,-0.06235062,9616.75
^HSI,1995-11-30,9622.0,9831.0,9622.0,9813.0,0,191.0,1.99,9722.0
^HSI,1995-12-01,9832.0,9920.0,9829.0,9862.0,0,30.0,0.30513,9860.75
^HSI,1995-12-04,9889.0,9971.0,9889.0,9940.0,0,51.0,0.51572,9922.25
^HSI,1995-12-05,10022.0,10063.0,9917.0,9975.0,0,-47.0,-0.46897,9994.25
^HSI,1995-12-06,9990.0,9990.0,9867.0,9898.0,0,-92.0,-0.92092,9936.25
^HSI,1995-12-07,9893.0,9893.0,9771.0,9863.0,0,-30.0,-0.30324,9855.0
^HSI,1995-12-08,9842.0,9878.0,9795.0,9863.0,0,21.0,0.21337,9844.5
^HSI,1995-12-11,9868.0,9868.0,9814.0,9835.0,0,-33.0,-0.33441,9846.25
^HSI,1995-12-12,9846.0,9947.0,9840.0,9927.0,0,81.0,0.82267,9890.0
^HSI,1995-12-13,9927.0,9969.0,9903.0,9920.0,0,-7.0,-0.07051476,9929.75
^HSI,1995-12-14,9931.0,9931.0,9875.0,9912.0,0,-19.0,-0.19132,9912.25
^HSI,1995-12-15,9903.0,9903.0,9815.0,9858.0,0,-45.0,-0.45441,9869.75
^HSI,1995-12-18,9852.0,9852.0,9765.0,9806.0,0,-46.0,-0.46691,9818.75
^HSI,1995-12-19,9691.0,9715.0,9647.0,9705.0,0,14.0,0.14446,9689.5
^HSI,1995-12-20,9750.0,9877.0,9750.0,9877.0,0,127.0,1.3,9813.5
^HSI,1995-12-21,9873.0,9928.0,9838.0,9907.0,0,34.0,0.34437,9886.5
^HSI,1995-12-22,9916.0,9948.0,9907.0,9932.0,0,16.0,0.16136,9925.75
^HSI,1995-12-27,9957.0,10006.0,9957.0,9985.0,0,28.0,0.28121,9976.25
^HSI,1995-12-28,9950.0,9999.0,9873.0,9998.0,0,48.0,0.48241,9955.0
^HSI,1995-12-29,9998.0,10073.0,9988.0,10073.0,0,75.0,0.75015,10033.0
^HSI,1996-01-02,10070.0,10204.0,10070.0,10204.0,0,134.0,1.33,10137.0
^HSI,1996-01-03,10252.0,10397.0,10252.0,10397.0,0,145.0,1.41,10324.5
^HSI,1996-01-04,10506.0,10654.0,10506.0,10573.0,0,67.0,0.63773,10559.75
^HSI,1996-01-05,10470.0,10591.0,10417.0,10529.0,0,59.0,0.56351,10501.75
^HSI,1996-01-08,10549.0,10617.0,10463.0,10466.0,0,-83.0,-0.7868,10523.75
^HSI,1996-01-09,10462.0,10520.0,10386.0,10427.0,0,-35.0,-0.33454,10448.75
^HSI,1996-01-10,10330.0,10388.0,10285.0,10304.0,0,-26.0,-0.25169,10326.75
^HSI,1996-01-11,10228.0,10435.0,10196.0,10429.0,0,201.0,1.97,10322.0
^HSI,1996-01-12,10493.0,10633.0,10447.0,10540.0,0,47.0,0.44792,10528.25
^HSI,1996-01-15,10550.0,10657.0,10550.0,10634.0,0,84.0,0.79621,10597.75
^HSI,1996-01-16,10639.0,10673.0,10559.0,10671.0,0,32.0,0.30078,10635.5
^HSI,1996-01-17,10732.0,10745.0,10565.0,10593.0,0,-139.0,-1.3,10658.75
^HSI,1996-01-18,10549.0,10614.0,10510.0,10536.0,0,-13.0,-0.12323,10552.25
^HSI,1996-01-19,10606.0,10769.0,10606.0,10764.0,0,158.0,1.49,10686.25
^HSI,1996-01-22,10835.0,10955.0,10835.0,10955.0,0,120.0,1.11,10895.0
^HSI,1996-01-23,10963.0,10988.0,10857.0,10957.0,0,-6.0,-0.05472954,10941.25
^HSI,1996-01-24,10939.0,10992.0,10894.0,10960.0,0,21.0,0.19197,10946.25
^HSI,1996-01-25,11010.0,11153.0,11010.0,11103.0,0,93.0,0.84469,11069.0
^HSI,1996-01-26,11074.0,11131.0,11011.0,11111.0,0,37.0,0.33412,11081.75
^HSI,1996-01-29,11118.0,11122.0,11013.0,11058.0,0,-60.0,-0.53967,11077.75
^HSI,1996-01-30,11053.0,11213.0,11013.0,11201.0,0,148.0,1.34,11120.0
^HSI,1996-01-31,11201.0,11411.0,11201.0,11359.0,0,158.0,1.41,11293.0
^HSI,1996-02-01,11352.0,11385.0,11278.0,11362.0,0,10.0,0.0880902,11344.25
^HSI,1996-02-02,11369.0,11495.0,11308.0,11469.0,0,100.0,0.87958,11410.25
^HSI,1996-02-05,11515.0,11521.0,11424.0,11484.0,0,-31.0,-0.26921,11486.0
^HSI,1996-02-06,11470.0,11470.0,11361.0,11391.0,0,-79.0,-0.68875,11423.0
^HSI,1996-02-07,11297.0,11423.0,11279.0,11388.0,0,91.0,0.80552,11346.75
^HSI,1996-02-08,11385.0,11389.0,11260.0,11331.0,0,-54.0,-0.47431,11341.25
^HSI,1996-02-09,11338.0,11404.0,11300.0,11310.0,0,-28.0,-0.24696,11338.0
^HSI,1996-02-12,11305.0,11315.0,11232.0,11256.0,0,-49.0,-0.43344,11277.0
^HSI,1996-02-13,11264.0,11357.0,11187.0,11200.0,0,-64.0,-0.56818,11252.0
^HSI,1996-02-14,11194.0,11390.0,11184.0,11364.0,0,170.0,1.52,11283.0
^HSI,1996-02-15,11363.0,11518.0,11358.0,11471.0,0,108.0,0.95045,11427.5
^HSI,1996-02-16,11484.0,11600.0,11484.0,11594.0,0,110.0,0.95785,11540.5
^HSI,1996-02-22,11539.0,11539.0,11312.0,11338.0,0,-201.0,-1.74,11432.0
^HSI,1996-02-23,11391.0,11449.0,11251.0,11390.0,0,-1.0,-0.00877886,11370.25
^HSI,1996-02-26,11380.0,11380.0,11172.0,11210.0,0,-170.0,-1.49,11285.5
^HSI,1996-02-27,11160.0,11260.0,11107.0,11197.0,0,37.0,0.33154,11181.0
