symbol,date,open,high,low,close,volume,change,changePercent,vwap
^RUT,2003-11-19,521.679993,527.150024,519.840027,525.619995,1326200000,3.94,0.75525,524.2
^RUT,2003-11-20,525.619995,529.01001,520.76001,523.080017,1326700000,-2.53998,-0.48323,524.28
^RUT,2003-11-21,523.080017,527.070007,523.080017,525.929993,1273800000,2.84998,0.54485,525.36
^RUT,2003-11-24,525.929993,539.51001,525.929993,539.51001,1302800000,13.58002,2.58,534.98
^RUT,2003-11-25,539.51001,544.330017,539.169983,543.179993,1333700000,3.66998,0.68024,542.23
^RUT,2003-11-26,543.179993,547.320007,539.700012,545.309998,1097700000,2.13,0.39214,544.11
^RUT,2003-11-28,545.309998,547.559998,545.219971,546.51001,487220000,1.20001,0.22006,546.43
^RUT,2003-12-01,546.51001,554.640015,546.51001,554.590027,1375000000,8.08002,1.48,551.91
^RUT,2003-12-02,554.590027,557.419983,553.280029,553.599976,1383200000,-0.990051,-0.17852,554.77
^RUT,2003-12-03,553.599976,556.73999,545.049988,545.190002,1441700000,-8.40997,-1.52,548.99
^RUT,2003-12-04,545.190002,545.890015,537.22998,544.150024,1463100000,-1.03998,-0.19076,542.42
^RUT,2003-12-05,544.150024,544.150024,537.820007,539.01001,1265900000,-5.14001,-0.9446,540.33
^RUT,2003-12-08,539.01001,543.150024,536.52002,543.039978,1218900000,4.02997,0.74766,540.9
^RUT,2003-12-09,543.039978,544.849976,534.26001,534.539978,1465500000,-8.5,-1.57,537.88
^RUT,2003-12-10,534.539978,535.580017,526.419983,528.48999,1444000000,-6.04999,-1.13,530.16
^RUT,2003-12-11,528.48999,542.929993,528.48999,542.919983,1441100000,14.42999,2.73,538.11
^RUT,2003-12-12,542.919983,547.590027,540.969971,547.590027,1223100000,4.67004,0.86017,545.38
^RUT,2003-12-15,547.590027,553.380005,535.25,535.25,1520800000,-12.34003,-2.25,541.29
^RUT,2003-12-16,535.25,537.77002,529.440002,537.73999,1547900000,2.48999,0.4652,534.98
^RUT,2003-12-17,537.73999,539.080017,533.099976,538.719971,1441700000,0.979981,0.18224,536.97
^RUT,2003-12-18,538.580017,547.619995,538.070007,546.900024,1579900000,8.32001,1.54,544.2
^RUT,2003-12-19,546.900024,548.869995,541.969971,546.880005,1657300000,-0.020019,-0.00366045,545.91
^RUT,2003-12-22,546.880005,549.369995,544.859985,549.369995,1251700000,2.48999,0.45531,547.87
^RUT,2003-12-23,549.369995,555.030029,548.369995,555.030029,1145300000,5.66003,1.03,552.81
^RUT,2003-12-24,555.030029,555.030029,552.22998,552.349976,518060000,-2.68005,-0.48287,553.2
^RUT,2003-12-26,552.349976,555.099976,552.340027,554.900024,356070000,2.55005,0.46167,554.11
^RUT,2003-12-29,554.900024,563.880005,554.900024,563.880005,1058800000,8.97998,1.62,560.89
^RUT,2003-12-30,563.880005,565.469971,562.130005,565.469971,1012600000,1.58997,0.28197,564.36
^RUT,2003-12-31,565.469971,566.73999,556.909973,556.909973,1027500000,-8.56,-1.51,560.19
^RUT,2004-01-02,556.909973,564.5,556.909973,560.849976,1153200000,3.94,0.70748,560.75
^RUT,2004-01-05,560.849976,569.450012,560.849976,568.919983,1578200000,8.07001,1.44,566.41
^RUT,2004-01-06,568.929993,572.669983,568.070007,569.890015,1494500000,0.960022,0.16874,570.21
^RUT,2004-01-07,569.890015,574.619995,567.840027,574.619995,1704900000,4.72998,0.82998,572.36
^RUT,2004-01-08,574.619995,580.219971,574.619995,579.619995,1868400000,5.0,0.87014,578.15
^RUT,2004-01-09,579.619995,581.900024,573.73999,575.200012,1720700000,-4.41998,-0.76257,576.95
^RUT,2004-01-12,575.200012,583.01001,575.200012,583.01001,1510200000,7.81,1.36,580.41
^RUT,2004-01-13,583.01001,583.179993,575.039978,581.159973,1595900000,-1.85004,-0.31733,579.79
^RUT,2004-01-14,581.159973,586.119995,581.159973,586.119995,1514600000,4.96002,0.85347,584.47
^RUT,2004-01-15,586.119995,587.309998,579.299988,586.359985,1695000000,0.23999,0.04094554,584.32
^RUT,2004-01-16,586.359985,591.98999,586.349976,590.409973,1721100000,4.04999,0.6907,589.58
^RUT,2004-01-20,590.409973,597.97998,590.159973,597.97998,1698200000,7.57001,1.28,595.37
^RUT,2004-01-21,597.97998,598.75,591.51001,597.47998,1757600000,-0.5,-0.08361484,595.91
^RUT,2004-01-22,597.47998,600.609985,591.530029,591.72998,1693700000,-5.75,-0.96238,594.62
^RUT,2004-01-23,591.72998,596.140015,589.919983,596.140015,1480600000,4.41003,0.74528,594.07
^RUT,2004-01-26,596.140015,601.5,592.460022,601.5,1842550000,5.35999,0.89912,598.49
^RUT,2004-01-27,601.5,601.5,594.929993,595.169983,1673100000,-6.33002,-1.05,597.2
^RUT,2004-01-28,595.169983,598.460022,582.840027,583.909973,1842000000,-11.26001,-1.89,588.4
^RUT,2004-01-29,583.909973,586.799988,573.340027,579.859985,1921900000,-4.04999,-0.6936,580.0
^RUT,2004-01-30,579.859985,583.549988,577.22998,580.76001,1635000000,0.900025,0.15521,580.51
^RUT,2004-02-02,580.76001,585.070007,576.030029,580.539978,1599200000,-0.220032,-0.03788691,580.55
^RUT,2004-02-03,580.539978,581.190002,578.289978,579.150024,1476900000,-1.38995,-0.23942,579.54
^RUT,2004-02-04,579.150024,579.150024,564.030029,564.030029,1634800000,-15.12,-2.61,569.07
^RUT,2004-02-05,564.030029,570.900024,564.030029,569.539978,1566600000,5.50995,0.97689,568.16
^RUT,2004-02-06,569.539978,584.349976,569.539978,584.070007,1477600000,14.53003,2.55,579.32
^RUT,2004-02-09,584.070007,588.030029,583.580017,585.48999,1303500000,1.41998,0.24312,585.7
^RUT,2004-02-10,585.48999,592.830017,584.690002,592.830017,1403900000,7.34003,1.25,590.12
^RUT,2004-02-11,592.830017,597.080017,590.140015,597.070007,1699300000,4.23999,0.71521,594.76
^RUT,2004-02-12,597.070007,597.070007,592.130005,592.75,1464300000,-4.32001,-0.72353,593.98
^RUT,2004-02-13,592.75,594.809998,584.859985,585.140015,1329200000,-7.60999,-1.28,588.27
^RUT,2004-02-17,585.140015,594.47998,585.140015,594.47998,1396500000,9.33997,1.6,591.37
^RUT,2004-02-18,594.47998,595.409973,590.400024,591.47998,1382400000,-3.0,-0.50464,592.43
^RUT,2004-02-19,591.47998,596.0,582.409973,582.590027,1562800000,-8.88995,-1.5,587.0
^RUT,2004-02-20,582.590027,583.700012,575.469971,579.890015,1479600000,-2.70001,-0.46345,579.69
^RUT,2004-02-23,579.890015,581.859985,570.179993,570.200012,1380400000,-9.69,-1.67,574.08
^RUT,2004-02-24,570.200012,575.909973,566.210022,571.869995,1543600000,1.66998,0.29288,571.33
^RUT,2004-02-25,571.869995,579.090027,571.559998,579.039978,1360700000,7.16998,1.25,576.56
^RUT,2004-02-26,579.039978,583.859985,576.580017,583.859985,1383900000,4.82001,0.83241,581.43
^RUT,2004-02-27,584.179993,587.059998,582.210022,585.559998,1540400000,1.38,0.23623,584.94
^RUT,2004-03-01,585.559998,594.77002,585.559998,594.77002,1497100000,9.21002,1.57,591.7
^RUT,2004-03-02,594.77002,596.219971,590.960022,591.059998,1476000000,-3.71002,-0.62377,592.75
^RUT,2004-03-03,591.059998,592.929993,585.580017,591.320007,1334500000,0.260009,0.04399029,589.94
^RUT,2004-03-04,591.320007,598.390015,589.52002,598.380005,1265800000,7.06,1.19,595.43
^RUT,2004-03-05,598.380005,603.159973,594.359985,599.539978,1398200000,1.15997,0.19385,599.02
^RUT,2004-03-08,599.539978,603.109985,592.369995,592.51001,1254400000,-7.02997,-1.17,596.0
^RUT,2004-03-09,592.51001,593.23999,584.309998,585.950012,1499400000,-6.56,-1.11,587.83
^RUT,2004-03-10,585.950012,589.780029,574.580017,575.01001,1648400000,-10.94,-1.87,579.79
^RUT,2004-03-11,575.01001,581.02002,568.700012,568.73999,1889900000,-6.27002,-1.09,572.82
^RUT,2004-03-12,568.73999,582.840027,568.73999,582.840027,1388500000,14.10004,2.48,578.14
^RUT,2004-03-15,582.840027,582.960022,566.890015,566.950012,1600600000,-15.89001,-2.73,572.27
^RUT,2004-03-16,566.950012,573.849976,562.669983,566.640015,1500700000,-0.309997,-0.05467801,567.72
^RUT,2004-03-17,566.640015,578.919983,566.640015,578.570007,1490100000,11.92999,2.11,574.71
^RUT,2004-03-18,578.570007,578.570007,569.22998,574.549988,1369200000,-4.02002,-0.69482,574.12
^RUT,2004-03-19,574.549988,577.409973,570.190002,570.73999,1457400000,-3.81,-0.66313,572.78
^RUT,2004-03-22,570.73999,570.73999,557.940002,558.98999,1452300000,-11.75,-2.06,562.56
^RUT,2004-03-23,558.98999,566.049988,558.51001,560.919983,1458200000,1.92999,0.34526,561.83
^RUT,2004-03-24,560.919983,562.26001,556.130005,557.630005,1527800000,-3.28998,-0.58653,558.67
^RUT,2004-03-25,557.630005,571.690002,557.630005,571.530029,1471700000,13.90002,2.49,566.95
^RUT,2004-03-26,571.530029,575.559998,570.719971,572.919983,1319100000,1.38995,0.2432,573.07
^RUT,2004-03-29,572.919983,583.469971,572.919983,583.390015,1405500000,10.47003,1.83,579.93
^RUT,2004-03-30,583.390015,589.409973,582.140015,589.400024,1332400000,6.01001,1.03,586.98
^RUT,2004-03-31,589.400024,591.669983,585.159973,590.309998,1560700000,0.909974,0.15439,589.05
^RUT,2004-04-01,590.309998,596.150024,590.309998,595.320007,1560700000,5.01001,0.84871,593.93
^RUT,2004-04-02,595.320007,604.219971,595.320007,603.450012,1629200000,8.13,1.37,601.0
^RUT,2004-04-05,603.419983,606.419983,601.710022,606.390015,1413700000,2.97003,0.4922,604.84
^RUT,2004-04-06,606.390015,606.390015,599.280029,599.330017,1397700000,-7.06,-1.16,601.67
^RUT,2004-04-07,599.330017,603.76001,595.22998,601.640015,1458800000,2.31,0.38543,600.21
^RUT,2004-04-08,601.640015,605.98999,597.880005,597.880005,1199800000,-3.76001,-0.62496,600.58
^RUT,2004-04-12,597.880005,603.039978,597.880005,599.650024,1102400000,1.77002,0.29605,600.19
^RUT,2004-04-13,599.650024,601.039978,584.340027,585.830017,1423200000,-13.82001,-2.3,590.4
^RUT,2004-04-14,585.830017,588.01001,578.880005,582.02002,1547700000,-3.81,-0.65036,582.97
^RUT,2004-04-15,582.02002,586.01001,575.809998,580.299988,1568700000,-1.72003,-0.29553,580.71
^RUT,2004-04-16,580.299988,585.640015,576.780029,583.369995,1487800000,3.07001,0.52904,581.93
^RUT,2004-04-19,583.369995,587.380005,579.169983,586.950012,1194900000,3.58002,0.61368,584.5
^RUT,2004-04-20,586.950012,591.929993,575.789978,575.809998,1508500000,-11.14001,-1.9,581.18
^RUT,2004-04-21,575.809998,583.219971,573.590027,583.219971,1738100000,7.40997,1.29,580.01
^RUT,2004-04-22,583.219971,593.669983,582.280029,593.23999,1826700000,10.02002,1.72,589.73
^RUT,2004-04-23,593.23999,594.359985,586.049988,590.710022,1396100000,-2.52997,-0.42647,590.37
^RUT,2004-04-26,590.710022,596.390015,588.669983,589.450012,1290600000,-1.26001,-0.2133,591.5
^RUT,2004-04-27,589.450012,594.97998,587.23999,590.76001,1518000000,1.31,0.22224,590.99
^RUT,2004-04-28,590.76001,590.76001,575.820007,577.059998,1855600000,-13.70001,-2.32,581.21
^RUT,2004-04-29,577.059998,580.419983,564.440002,567.25,1859000000,-9.81,-1.7,570.7
^RUT,2004-04-30,567.25,570.190002,558.570007,559.799988,1634700000,-7.45001,-1.31,562.85
^RUT,2004-05-03,559.799988,568.380005,559.799988,565.47998,1571600000,5.67999,1.01,564.55
^RUT,2004-05-04,565.47998,575.359985,565.179993,569.640015,1662100000,4.16003,0.73566,570.06
^RUT,2004-05-05,569.630005,573.280029,568.919983,570.059998,1469000000,0.429993,0.07548637,570.75
^RUT,2004-05-06,570.059998,570.059998,556.969971,563.090027,1509300000,-6.96997,-1.22,563.37
^RUT,2004-05-07,563.090027,566.280029,548.559998,548.559998,1653600000,-14.53003,-2.58,554.47
^RUT,2004-05-10,548.559998,548.559998,533.51001,537.859985,1918400000,-10.70001,-1.95,539.98
^RUT,2004-05-11,537.859985,548.690002,537.859985,548.669983,1533800000,10.81,2.01,545.07
^RUT,2004-05-12,548.630005,549.25,534.409973,548.98999,1697600000,0.359985,0.06561526,544.22
^RUT,2004-05-13,548.98999,552.400024,545.0,547.169983,1411100000,-1.82001,-0.33152,548.19
^RUT,2004-05-14,547.909973,549.76001,540.77002,543.76001,1335900000,-4.14996,-0.75742,544.76
^RUT,2004-05-17,543.76001,543.76001,530.679993,535.340027,1430100000,-8.41998,-1.55,536.59
^RUT,2004-05-18,535.340027,542.559998,535.340027,542.559998,1353000000,7.21997,1.35,540.15
^RUT,2004-05-19,542.559998,552.75,540.01001,540.859985,1548600000,-1.70001,-0.31333,544.54
^RUT,2004-05-20,540.859985,544.049988,538.02002,540.75,1211000000,-0.109985,-0.02033521,540.94
^RUT,2004-05-21,540.75,546.799988,540.75,545.809998,1258600000,5.06,0.93574,544.45
^RUT,2004-05-24,552.669983,552.669983,547.940002,551.719971,1227500000,-0.950012,-0.17189,550.78
^RUT,2004-05-25,551.719971,565.429993,550.159973,565.390015,1545700000,13.67004,2.48,560.33
^RUT,2004-05-26,565.390015,567.77002,562.469971,567.77002,1369400000,2.38001,0.42095,566.0
^RUT,2004-05-27,567.77002,571.869995,564.349976,568.559998,1447500000,0.789978,0.13914,568.26
^RUT,2004-05-28,568.559998,569.5,566.159973,568.280029,1172600000,-0.279969,-0.04924177,567.98
^RUT,2004-06-01,568.280029,572.73999,566.640015,572.48999,1238000000,4.20996,0.74083,570.62
^RUT,2004-06-02,572.48999,574.799988,570.76001,573.559998,1251700000,1.07001,0.1869,573.04
^RUT,2004-06-03,573.559998,573.559998,562.440002,562.440002,1232400000,-11.12,-1.94,566.15
^RUT,2004-06-04,562.440002,571.099976,562.440002,567.75,1115300000,5.31,0.9441,567.1
^RUT,2004-06-07,567.75,578.909973,567.75,578.900024,1211800000,11.15002,1.96,575.19
^RUT,2004-06-08,578.900024,578.900024,575.700012,577.909973,1190300000,-0.990051,-0.17102,577.5
^RUT,2004-06-09,577.909973,578.090027,568.5,568.580017,1276800000,-9.32996,-1.61,571.72
^RUT,2004-06-10,568.580017,571.320007,567.780029,569.119995,1160600000,0.539978,0.09496957,569.41
^RUT,2004-06-14,569.119995,569.119995,557.659973,557.669983,1179400000,-11.45001,-2.01,561.48
^RUT,2004-06-15,557.669983,569.690002,557.669983,567.919983,1345900000,10.25,1.84,565.09
^RUT,2004-06-16,567.919983,570.150024,566.640015,570.070007,1168400000,2.15002,0.37858,568.95
^RUT,2004-06-17,570.070007,571.159973,565.210022,569.570007,1296700000,-0.5,-0.08770853,568.65
^RUT,2004-06-18,569.570007,572.419983,566.960022,570.539978,1500600000,0.969971,0.1703,569.97
^RUT,2004-06-21,570.539978,571.849976,568.150024,568.73999,1123900000,-1.79999,-0.31549,569.58
^RUT,2004-06-22,568.73999,571.950012,563.880005,571.890015,1382300000,3.15002,0.55386,569.24
^RUT,2004-06-23,571.890015,580.789978,571.22998,580.150024,1444200000,8.26001,1.44,577.39
^RUT,2004-06-24,580.150024,583.059998,578.919983,579.049988,1394900000,-1.10004,-0.18961,580.34
^RUT,2004-06-25,579.049988,587.700012,578.929993,587.700012,1812900000,8.65002,1.49,584.78
^RUT,2004-06-28,587.700012,588.820007,583.380005,584.099976,1354600000,-3.60004,-0.61256,585.43
^RUT,2004-06-29,584.099976,590.059998,583.719971,587.830017,1375000000,3.73004,0.6386,587.2
^RUT,2004-06-30,587.830017,591.530029,587.72998,591.52002,1473800000,3.69,0.62773,590.26
^RUT,2004-07-01,591.52002,591.52002,582.429993,582.429993,1495700000,-9.09003,-1.54,585.46
^RUT,2004-07-02,582.429993,582.919983,579.349976,582.719971,1085000000,0.289978,0.04978761,581.66
^RUT,2004-07-06,582.719971,582.719971,571.469971,572.409973,1283300000,-10.31,-1.77,575.53
^RUT,2004-07-07,572.409973,575.840027,571.48999,572.030029,1328600000,-0.379944,-0.0663762,573.12
^RUT,2004-07-08,572.030029,572.030029,560.549988,560.710022,1401100000,-11.32001,-1.98,564.43
^RUT,2004-07-09,560.710022,565.309998,560.710022,563.72998,1186300000,3.01996,0.5386,563.25
^RUT,2004-07-12,563.72998,564.559998,558.289978,562.23999,1114600000,-1.48999,-0.26431,561.7
^RUT,2004-07-13,562.23999,564.929993,562.23999,562.690002,1199700000,0.450012,0.08003913,563.29
^RUT,2004-07-14,562.690002,565.880005,557.659973,559.73999,1462000000,-2.95001,-0.52427,561.09
^RUT,2004-07-15,559.73999,564.349976,559.73999,562.159973,1408700000,2.41998,0.43234,562.08
^RUT,2004-07-16,562.159973,564.01001,554.799988,555.47998,1450300000,-6.67999,-1.19,558.1
^RUT,2004-07-19,555.47998,556.75,551.140015,554.72998,1319900000,-0.75,-0.13502,554.21
^RUT,2004-07-20,554.72998,564.25,554.72998,564.190002,1445800000,9.46002,1.71,561.06
^RUT,2004-07-21,564.190002,566.02002,548.570007,548.570007,1679500000,-15.62,-2.77,554.39
^RUT,2004-07-22,548.599976,549.599976,539.049988,546.52002,1680800000,-2.07996,-0.37914,545.06
^RUT,2004-07-23,546.52002,546.52002,539.219971,539.22998,1337500000,-7.29004,-1.33,541.66
^RUT,2004-07-26,539.22998,542.289978,531.419983,533.48999,1413400000,-5.73999,-1.06,535.73
^RUT,2004-07-27,533.48999,544.630005,533.48999,544.609985,1610800000,11.12,2.08,540.91
^RUT,2004-07-28,544.609985,544.609985,534.570007,541.200012,1554300000,-3.40997,-0.62613,540.13
^RUT,2004-07-29,541.200012,549.900024,541.200012,549.830017,1530100000,8.63,1.59,546.98
^RUT,2004-07-30,549.830017,552.140015,547.710022,551.289978,1298200000,1.45996,0.26553,550.38
^RUT,2004-08-02,551.289978,551.929993,544.400024,551.929993,1276000000,0.640015,0.11609,549.42
^RUT,2004-08-03,551.929993,551.929993,543.469971,543.630005,1338300000,-8.29999,-1.5,546.34
^RUT,2004-08-04,543.630005,546.070007,536.52002,542.669983,1369200000,-0.960022,-0.17659,541.75
^RUT,2004-08-05,542.669983,542.73999,532.090027,532.359985,1397400000,-10.31,-1.9,535.73
^RUT,2004-08-06,532.359985,532.359985,519.280029,519.650024,1521000000,-12.70996,-2.39,523.76
^RUT,2004-08-09,519.650024,522.559998,518.150024,518.380005,1086000000,-1.27002,-0.2444,519.7
^RUT,2004-08-10,518.380005,529.840027,518.380005,529.830017,1245600000,11.45001,2.21,526.02
^RUT,2004-08-11,529.830017,529.830017,517.900024,526.630005,1410400000,-3.20001,-0.60397,524.79
^RUT,2004-08-12,526.630005,526.630005,517.080017,517.099976,1405100000,-9.53003,-1.81,520.27
^RUT,2004-08-13,517.099976,521.039978,515.900024,517.390015,1175100000,0.290039,0.05608954,518.11
^RUT,2004-08-16,517.390015,528.059998,517.390015,528.059998,1206200000,10.66998,2.06,524.5
^RUT,2004-08-17,528.059998,533.27002,528.059998,530.0,1267800000,1.94,0.36738,530.44
^RUT,2004-08-18,530.0,541.700012,526.97998,541.609985,1282500000,11.60999,2.19,536.76
^RUT,2004-08-19,541.609985,541.609985,536.140015,537.440002,1249400000,-4.16998,-0.76992,538.4
^RUT,2004-08-20,537.440002,547.919983,537.440002,547.919983,1199900000,10.47998,1.95,544.43
^RUT,2004-08-23,547.919983,549.969971,543.440002,543.469971,1021900000,-4.45001,-0.81216,545.63
^RUT,2004-08-24,543.469971,548.549988,542.559998,545.01001,1092500000,1.54004,0.28337,545.37
^RUT,2004-08-25,545.01001,550.159973,542.130005,550.140015,1192200000,5.13,0.94127,547.48
^RUT,2004-08-26,550.140015,550.140015,546.0,547.25,1023600000,-2.89001,-0.52532,547.8
^RUT,2004-08-27,547.25,551.890015,547.25,551.669983,845400000,4.41998,0.80767,550.27
^RUT,2004-08-30,551.669983,551.669983,544.460022,544.559998,843100000,-7.10999,-1.29,546.9
^RUT,2004-08-31,544.559998,548.450012,541.960022,547.929993,1138200000,3.37,0.61885,546.11
^RUT,2004-09-01,547.929993,563.380005,547.700012,552.460022,1142100000,4.53003,0.82675,554.51
^RUT,2004-09-02,552.460022,559.799988,551.880005,559.780029,1118400000,7.32001,1.32,557.15
^RUT,2004-09-03,559.780029,561.609985,554.140015,556.23999,924170000,-3.54004,-0.6324,557.33
^RUT,2004-09-07,556.23999,563.02002,556.23999,562.929993,1214400000,6.69,1.2,560.73
^RUT,2004-09-08,562.929993,565.789978,557.640015,557.789978,1246300000,-5.14001,-0.91308,560.41
^RUT,2004-09-09,557.789978,567.72998,557.789978,566.179993,1371300000,8.39001,1.5,563.9
^RUT,2004-09-10,566.179993,570.039978,562.190002,569.909973,1261200000,3.72998,0.6588,567.38
^RUT,2004-09-13,569.909973,575.02002,569.909973,573.099976,1299800000,3.19,0.55974,572.68
^RUT,2004-09-14,573.099976,573.099976,567.820007,570.960022,1204500000,-2.13995,-0.3734,570.63
^RUT,2004-09-15,570.960022,570.969971,566.530029,568.52002,1256000000,-2.44,-0.42735,568.67
^RUT,2004-09-16,568.52002,575.099976,568.450012,574.539978,1113900000,6.01996,1.06,572.7
^RUT,2004-09-17,574.539978,576.049988,569.76001,573.169983,1422600000,-1.37,-0.23845,572.99
^RUT,2004-09-20,573.169983,573.950012,569.859985,570.73999,1197600000,-2.42999,-0.42396,571.52
^RUT,2004-09-21,570.73999,577.150024,570.73999,576.919983,1325000000,6.17999,1.08,574.94
^RUT,2004-09-22,576.919983,576.919983,565.530029,565.890015,1379900000,-11.02997,-1.91,569.45
^RUT,2004-09-23,565.890015,567.76001,564.909973,565.799988,1286300000,-0.090027,-0.01590892,566.16
^RUT,2004-09-24,565.809998,569.630005,565.809998,565.969971,1255400000,0.159973,0.02827327,567.14
^RUT,2004-09-27,565.969971,565.969971,558.359985,558.359985,1263500000,-7.60999,-1.34,560.9
^RUT,2004-09-28,558.359985,565.72998,558.359985,565.659973,1396600000,7.29999,1.31,563.25
^RUT,2004-09-29,565.659973,571.070007,565.26001,571.070007,1402900000,5.41003,0.95641,569.13
^RUT,2004-09-30,571.070007,574.710022,569.369995,572.940002,1748000000,1.87,0.32745,572.34
^RUT,2004-10-01,572.940002,585.26001,572.940002,585.030029,1582200000,12.09003,2.11,581.08
^RUT,2004-10-04,585.030029,592.02002,585.030029,589.090027,1534000000,4.06,0.69398,588.71
^RUT,2004-10-05,589.090027,590.080017,586.640015,587.340027,1418400000,-1.75,-0.29707,588.02
^RUT,2004-10-06,587.340027,592.659973,586.549988,592.659973,1416700000,5.31995,0.90577,590.62
^RUT,2004-10-07,592.659973,592.659973,582.369995,582.599976,1447500000,-10.06,-1.7,585.88
^RUT,2004-10-08,582.599976,583.140015,575.590027,575.650024,1291600000,-6.94995,-1.19,578.13
^RUT,2004-10-11,575.650024,577.559998,574.609985,577.559998,943800000,1.90997,0.33179,576.58
^RUT,2004-10-12,577.559998,578.090027,570.48999,576.710022,1320100000,-0.849976,-0.14717,575.1
^RUT,2004-10-13,576.710022,580.700012,568.51001,569.419983,1546200000,-7.29004,-1.26,572.88
^RUT,2004-10-14,569.419983,570.059998,564.789978,564.880005,1489500000,-4.53998,-0.7973,566.58
^RUT,2004-10-15,564.880005,572.419983,564.039978,569.419983,1645100000,4.53998,0.80371,568.63
^RUT,2004-10-18,569.419983,573.190002,565.969971,572.030029,1373300000,2.61005,0.45837,570.4
^RUT,2004-10-19,572.030029,576.630005,566.48999,566.669983,1737500000,-5.36005,-0.93702,569.93
^RUT,2004-10-20,566.669983,570.349976,562.830017,570.130005,1685700000,3.46002,0.61059,567.77
^RUT,2004-10-21,570.130005,576.700012,568.380005,576.659973,1673000000,6.52997,1.15,573.91
^RUT,2004-10-22,576.659973,577.609985,567.570007,567.780029,1469600000,-8.87994,-1.54,570.99
^RUT,2004-10-25,567.780029,573.640015,565.72998,571.669983,1380500000,3.88995,0.68512,570.35
^RUT,2004-10-26,571.669983,577.98999,567.359985,577.609985,1685400000,5.94,1.04,574.32
^RUT,2004-10-27,577.609985,587.179993,577.530029,587.179993,1741900000,9.57001,1.66,583.96
^RUT,2004-10-28,587.190002,587.190002,581.719971,585.630005,1628200000,-1.56,-0.26567,584.85
^RUT,2004-10-29,585.630005,586.820007,581.409973,583.789978,1500800000,-1.84003,-0.3142,584.01
^RUT,2004-11-01,583.789978,587.419983,581.109985,587.0,1395900000,3.21002,0.54986,585.18
^RUT,2004-11-02,587.0,591.539978,583.530029,585.440002,1659000000,-1.56,-0.26576,586.84
^RUT,2004-11-03,585.440002,596.590027,585.440002,595.330017,1767500000,9.89001,1.69,592.45
^RUT,2004-11-04,595.330017,602.130005,591.789978,602.130005,1782700000,6.79999,1.14,598.68
^RUT,2004-11-05,602.130005,607.25,600.940002,604.289978,1724400000,2.15997,0.35872,604.16
^RUT,2004-11-08,604.289978,605.51001,601.210022,602.080017,1358700000,-2.20996,-0.36571,602.93
^RUT,2004-11-09,602.080017,607.0,601.27002,606.640015,1450800000,4.56,0.75737,604.97
^RUT,2004-11-10,606.640015,611.929993,605.460022,609.609985,1504300000,2.96997,0.48958,609.0
^RUT,2004-11-11,609.609985,616.299988,609.299988,616.299988,1393000000,6.69,1.1,613.97
^RUT,2004-11-12,616.299988,621.97998,614.150024,621.97998,1531600000,5.67999,0.92163,619.37
^RUT,2004-11-15,621.97998,623.859985,618.969971,623.859985,1453300000,1.88001,0.30226,622.23
^RUT,2004-11-16,623.859985,623.859985,617.820007,617.890015,1364400000,-5.96997,-0.95694,619.86
^RUT,2004-11-17,617.890015,627.890015,617.890015,622.969971,1684200000,5.07996,0.82215,622.92
^RUT,2004-11-18,622.969971,623.159973,618.840027,622.059998,1456700000,-0.909973,-0.14607,621.35
^RUT,2004-11-19,622.059998,622.059998,613.190002,613.440002,1526600000,-8.62,-1.39,616.23
^RUT,2004-11-22,613.440002,621.590027,612.02002,621.52002,1392700000,8.08002,1.32,618.38
^RUT,2004-11-23,621.52002,624.530029,616.549988,624.530029,1428300000,3.01001,0.4843,621.87
^RUT,2004-11-24,624.530029,630.289978,624.409973,629.5,1149600000,4.96997,0.79579,628.07
^RUT,2004-11-26,629.5,632.77002,629.5,631.159973,504580000,1.65997,0.2637,631.14
^RUT,2004-11-29,631.159973,635.97998,626.840027,634.460022,1378500000,3.30005,0.52285,632.43
^RUT,2004-11-30,634.460022,635.809998,632.530029,633.77002,1553500000,-0.690002,-0.10875,634.04
^RUT,2004-12-01,633.77002,644.099976,633.77002,643.679993,1772800000,9.90997,1.56,640.52
^RUT,2004-12-02,643.679993,644.559998,639.719971,642.51001,1774900000,-1.16998,-0.18176,642.26
^RUT,2004-12-03,642.51001,644.700012,640.869995,642.210022,1566700000,-0.299988,-0.04669001,642.59
^RUT,2004-12-06,642.210022,642.210022,636.559998,639.030029,1354400000,-3.17999,-0.49516,639.27
^RUT,2004-12-07,639.030029,639.780029,625.460022,625.5,1533900000,-13.53003,-2.12,630.25
^RUT,2004-12-08,625.5,631.359985,624.98999,631.150024,1525200000,5.65002,0.90328,629.17
^RUT,2004-12-09,631.150024,631.150024,621.76001,629.190002,1624700000,-1.96002,-0.31055,627.37
^RUT,2004-12-10,629.190002,633.669983,626.559998,632.23999,1443700000,3.04999,0.48475,630.82
^RUT,2004-12-13,632.23999,638.059998,631.659973,638.030029,1436100000,5.79004,0.9158,635.92
^RUT,2004-12-14,638.030029,643.599976,637.669983,643.539978,1544400000,5.50995,0.86359,641.6
^RUT,2004-12-15,643.539978,648.609985,642.72998,648.609985,1695800000,5.07001,0.78783,646.65
^RUT,2004-12-16,648.609985,648.609985,640.530029,642.22998,1793900000,-6.38001,-0.98364,643.79
^RUT,2004-12-17,642.22998,642.390015,638.669983,642.080017,2335000000,-0.149963,-0.02335036,641.05
